#Fecha,Importe,Orgánica,Aplicación,Económica,Tercero,Nombre Ter.,Texto Libre
2012-11-30,7.77,0,151,212,H81739369,GARAJE PARQUE DE LAS ERAS,RECIBO EXTRAORDINARIO POR ADAPTACIÓN A NORMATIVA TRES PUERTAS GARAJE PARQUE DE LAS ERAS. PLAZA GARAJE 202.
2012-11-30,7.77,0,151,212,H81739369,GARAJE PARQUE DE LAS ERAS,RECIBO EXTRAORDINARIO POR ADAPTACIÓN A NORMATIVA TRES PUERTAS GARAJE PARQUE DE LAS ERAS. PLAZA GARAJE 203.
2012-11-30,7.77,0,151,212,H81739369,GARAJE PARQUE DE LAS ERAS,RECIBO EXTRAORDINARIO POR ADAPTACIÓN A NORMATIVA TRES PUERTAS GARAJE PARQUE DE LAS ERAS. PLAZA GARAJE 204.
2012-11-30,7.77,0,151,212,H81739369,GARAJE PARQUE DE LAS ERAS,RECIBO EXTRAORDINARIO POR ADAPTACIÓN A NORMATIVA TRES PUERTAS GARAJE PARQUE DE LAS ERAS. PLAZA GARAJE 205.
2012-11-30,7.77,0,151,212,H81739369,GARAJE PARQUE DE LAS ERAS,RECIBO EXTRAORDINARIO POR ADAPTACIÓN A NORMATIVA TRES PUERTAS GARAJE PARQUE DE LAS ERAS. PLAZA GARAJE 206.
2012-11-30,7.77,0,151,212,H81739369,GARAJE PARQUE DE LAS ERAS,RECIBO EXTRAORDINARIO POR ADAPTACIÓN A NORMATIVA TRES PUERTAS GARAJE PARQUE DE LAS ERAS. PLAZA GARAJE 207.
2012-11-30,7.77,0,151,212,H81739369,GARAJE PARQUE DE LAS ERAS,RECIBO EXTRAORDINARIO POR ADAPTACIÓN A NORMATIVA TRES PUERTAS GARAJE PARQUE DE LAS ERAS. PLAZA GARAJE 208.
2012-11-30,7.77,0,151,212,H81739369,GARAJE PARQUE DE LAS ERAS,RECIBO EXTRAORDINARIO POR ADAPTACIÓN A NORMATIVA TRES PUERTAS GARAJE PARQUE DE LAS ERAS. PLAZA GARAJE 209.
2012-11-30,7.77,0,151,212,H81739369,GARAJE PARQUE DE LAS ERAS,RECIBO EXTRAORDINARIO POR ADAPTACIÓN A NORMATIVA TRES PUERTAS GARAJE PARQUE DE LAS ERAS. PLAZA GARAJE 210.
2012-11-30,7.77,0,151,212,H81739369,GARAJE PARQUE DE LAS ERAS,RECIBO EXTRAORDINARIO POR ADAPTACIÓN A NORMATIVA TRES PUERTAS GARAJE PARQUE DE LAS ERAS. PLAZA GARAJE 211.
2012-11-30,7.77,0,151,212,H81739369,GARAJE PARQUE DE LAS ERAS,RECIBO EXTRAORDINARIO POR ADAPTACIÓN A NORMATIVA TRES PUERTAS GARAJE PARQUE DE LAS ERAS. PLAZA GARAJE 212.
2012-11-05,51,0,151,212,H83672584,COMUNIDAD PROPIETARIOS DUQUE DE LERMA 9,"CUOTA NOVIEMBRE 2012 COMUNIDAD PROPIETARIOS C/DUQUE DE LERMA, 9, 1º C."
2012-11-05,51,0,151,212,H83672584,COMUNIDAD PROPIETARIOS DUQUE DE LERMA 9,"CUOTA NOVIEMBRE 2012 COMUNIDAD PROPIETARIOS C/DUQUE DE LERMA, 9, 3º C."
2012-11-05,51,0,151,212,H83672584,COMUNIDAD PROPIETARIOS DUQUE DE LERMA 9,"CUOTA NOVIEMBRE 2012 COMUNIDAD PROPIETARIOS C/DUQUE DE LERMA, 9, 3º D."
2012-11-05,51,0,151,212,H83672584,COMUNIDAD PROPIETARIOS DUQUE DE LERMA 9,"CUOTA NOVIEMBRE 2012 COMUNIDAD PROPIETARIOS C/DUQUE DE LERMA, 9, 5º D."
2012-11-05,55.49,0,151,212,H83679571,COMUNIDAD PROPIETARIOS OSA MAYOR 1,"CUOTA NOVIEMBRE 2012 COMUNIDAD PROPIETARIOS C/OSA MAYOR, 1 BAJO B."
2012-11-05,42.57,0,151,212,H83679571,COMUNIDAD PROPIETARIOS OSA MAYOR 1,"CUOTA NOVIEMBRE 2012 COMUNIDAD PROPIETARIOS C/OSA MAYOR, 1, BAJO C."
2012-11-05,66.41,0,151,212,H83679571,COMUNIDAD PROPIETARIOS OSA MAYOR 1,"CUOTA NOVIEMBRE 2012 COMUNIDAD PROPIETARIOS C/OSA MAYOR, 1, 1º A."
2012-11-05,66.41,0,151,212,H83679571,COMUNIDAD PROPIETARIOS OSA MAYOR 1,"CUOTA NOVIEMBRE 2012 COMUNIDAD PROPIETARIOS C/OSA MAYOR, 1, 2º C."
2012-11-05,66.41,0,151,212,H83679571,COMUNIDAD PROPIETARIOS OSA MAYOR 1,"CUOTA NOVIEMBRE 2012 COMUNIDAD PROPIETARIOS C/OSA MAYOR, 1, 2º D."
2012-11-05,66.41,0,151,212,H83679571,COMUNIDAD PROPIETARIOS OSA MAYOR 1,"CUOTA NOVIEMBRE 2012 COMUNIDAD PROPIETARIOS C/OSA MAYOR, 1, 5º C."
2012-11-05,175.11,0,151,212,H81634545,COMUNIDAD PROPIETARIOS HIERRO Y FOMENTERA,CUOTA NOVIEMBRE 2012 COMUNIDAD PROPIETARIOS C/HIERRO C/V FORMENTERA LOCAL B.
2012-11-05,60.46,0,151,212,H81634545,COMUNIDAD PROPIETARIOS HIERRO Y FOMENTERA,CUOTA NOVIEMBRE 2012 COMUNIDAD PROPIETARIOS C/HIERRO C/V FORMENTERA LOCAL A.
2012-11-05,43.49,0,151,212,H81256240,COMUNIDAD DE PROPIETARIOS RAMON ARECES,"CUOTA NOVIEMBRE 2012 COMUNIDAD PROPIETARIOS RAMÓN ARECES C/CRISTO DE LA SALUD, 28, 1º B."
2012-11-05,43.49,0,151,212,H81256240,COMUNIDAD DE PROPIETARIOS RAMON ARECES,"CUOTA NOVIEMBRE 2012 COMUNIDAD PROPIETARIOS RAMÓN ARECES C/CRISTO DE LA SALUD, 28, 3º B."
2012-11-05,315.09,0,151,212,H82478041,COMUNIDAD DE PROPIETARIOS MARTE/APOLO,"CUOTA NOVIEMBRE 2012 COMUNIDAD PROPIETARIOS MARTE-APOLO C/MARTE, 72-76 LOCAL 1."
2012-11-05,85.72,0,151,212,H82478041,COMUNIDAD DE PROPIETARIOS MARTE/APOLO,"CUOTA NOVIEMBRE 2012 COMUNIDAD PROPIETARIOS MARTE-APOLO C/APOLO, 22 LOCAL 2."
2012-12-14,60.46,0,151,212,H81634545,COMUNIDAD PROPIETARIOS HIERRO Y FOMENTERA,CUOTA DICIEMBRE 2012 COMUNIDAD PROPIETARIOS C/HIERRO C/V FORMENTERA LOCAL A.
2012-12-14,175.11,0,151,212,H81634545,COMUNIDAD PROPIETARIOS HIERRO Y FOMENTERA,CUOTA DICIEMBRE 2012 COMUNIDAD PROPIETARIOS C/HIERRO C/V FORMENTERA LOCAL B.
2012-12-14,43.49,0,151,212,H81256240,COMUNIDAD DE PROPIETARIOS RAMON ARECES,"CUOTA DICIEMBRE 2012 COMUNIDAD PROPIETARIOS RAMÓN ARECES C/CRISTO DE LA SALUD, 28, 1º B."
2012-12-14,43.49,0,151,212,H81256240,COMUNIDAD DE PROPIETARIOS RAMON ARECES,"CUOTA DICIEMBRE 2012 COMUNIDAD PROPIETARIOS RAMÓN ARECES C/CRISTO DE LA SALUD, 28, 3º B."
2012-12-19,373.31,0,151,202,Q2840001H,INSTITUTO DE LA VIVIENDA DE MADRID,"ALQUILER DICIEMBRE 2012 VIVIENDA SITA EN C/MARÍA MOLINER, 19, ES:5 2º C. REFERENCIA 92350101VI0040-0102."
2012-12-19,282.42,0,151,202,Q2840001H,INSTITUTO DE LA VIVIENDA DE MADRID,"ALQUILER DICIEMBRE 2012 VIVIENDA SITA EN C/MARÍA MOLINER, 27, ES:1 BAJO B. REFERENCIA 92350101VI0002-0093."
2012-12-19,315.9,0,151,202,Q2840001H,INSTITUTO DE LA VIVIENDA DE MADRID,"ALQUILER DICIEMBRE 2012 VIVIENDA SITA EN C/MARÍA MOLINER, 27, ES:1 1º D. REFERENCIA 92350101VI0006-0097."
2012-12-19,315.9,0,151,202,Q2840001H,INSTITUTO DE LA VIVIENDA DE MADRID,"ALQUILER DICIEMBRE 2012 VIVIENDA SITA EN C/MARÍA MOLINER, 27, ES:1 2º A. REFERENCIA 92350101VI0007-0099."
2012-12-19,430.34,0,151,202,Q2840001H,INSTITUTO DE LA VIVIENDA DE MADRID,"ALQUILER DICIEMBRE 2012 VIVIENDA SITA EN C/MARÍA MOLINER, 31, PTAL:1 BAJO A. REFERENCIA 92360101VI0001-0065."
2012-12-19,235.69,0,151,202,Q2840001H,INSTITUTO DE LA VIVIENDA DE MADRID,"ALQUILER DICIEMBRE 2012 VIVIENDA SITA EN C/MARÍA MOLINER, 31, PTAL:1 BAJO C. REFERENCIA 92360101VI0003-0066."
2012-12-19,235.88,0,151,202,Q2840001H,INSTITUTO DE LA VIVIENDA DE MADRID,"ALQUILER DICIEMBRE 2012 VIVIENDA SITA EN C/MARÍA MOLINER, 31, PTAL:1 2º D. REFERENCIA 92360101VI0011-0129."
2012-12-19,349.98,0,151,202,Q2840001H,INSTITUTO DE LA VIVIENDA DE MADRID,"ALQUILER DICIEMBRE 2012 VIVIENDA SITA EN C/MARÍA MOLINER, 31, PTAL:1 4º A. REFERENCIA 92360101VI0016-0070."
2012-12-19,56.43,0,151,202,Q2840001H,INSTITUTO DE LA VIVIENDA DE MADRID,"ALQUILER DICIEMBRE 2012 PLAZA GARAJE SITA EN C/MARÍA MOLINER, 27, PTAL:ST PTA:9. REFERENCIA 92350101GA0009-0098."
2012-12-19,56.43,0,151,202,Q2840001H,INSTITUTO DE LA VIVIENDA DE MADRID,"ALQUILER DICIEMBRE 2012 PLAZA GARAJE SITA EN C/MARÍA MOLINER, 27, PTAL:ST PTA:10. REFERENCIA 92350101GA0010-0100."
2012-12-19,56.43,0,151,202,Q2840001H,INSTITUTO DE LA VIVIENDA DE MADRID,"ALQUILER DICIEMBRE 2012 PLAZA GARAJE SITA EN C/MARÍA MOLINER, 27, PTAL:ST PTA:17. REFERENCIA 92350101GA0017-0103."
2012-12-19,56.43,0,151,202,Q2840001H,INSTITUTO DE LA VIVIENDA DE MADRID,"ALQUILER DICIEMBRE 2012 PLAZA GARAJE SITA EN C/MARÍA MOLINER, 27, PTAL:ST PTA:18. REFERENCIA 92350101GA0018-0094."
2012-12-19,56.43,0,151,202,Q2840001H,INSTITUTO DE LA VIVIENDA DE MADRID,ALQUILER DICIEMBRE 2012 PLAZA GARAJE SITA EN C/MARÍA MOLINER PTAL:ST PTA:7. REFERENCIA 92360101GA0007-0067.
2012-12-19,56.43,0,151,202,Q2840001H,INSTITUTO DE LA VIVIENDA DE MADRID,ALQUILER DICIEMBRE 2012 PLAZA GARAJE SITA EN C/MARÍA MOLINER PTAL:ST PTA:8. REFERENCIA 92360101GA0008-0072.
2012-12-19,50.13,0,151,202,Q2840001H,INSTITUTO DE LA VIVIENDA DE MADRID,ALQUILER DICIEMBRE 2012 PLAZA GARAJE SITA EN C/MARÍA MOLINER PTAL:ST PTA:13. REFERENCIA 92360101GA0013-0074.
2012-12-19,50.22,0,151,202,Q2840001H,INSTITUTO DE LA VIVIENDA DE MADRID,ALQUILER DICIEMBRE 2012 PLAZA GARAJE SITA EN C/MARÍA MOLINER PTAL:ST PTA:14. REFERENCIA 92360101GA0014-0076.
2012-12-19,270.53,0,151,202,Q2840001H,INSTITUTO DE LA VIVIENDA DE MADRID,"ALQUILER DICIEMBRE 2012 VIVIENDA SITA EN AVDA.ESPAÑA, 16 PTAL:4 BAJO B. REFERENCIA 92390101VI0044-0201."
2012-12-19,270.53,0,151,202,Q2840001H,INSTITUTO DE LA VIVIENDA DE MADRID,"ALQUILER DICIEMBRE 2012 VIVIENDA SITA EN AVDA.ESPAÑA, 18 PTAL:5 BAJO A. REFERENCIA 92390101VI0056-0203."
2012-12-19,167.04,0,151,202,Q2840001H,INSTITUTO DE LA VIVIENDA DE MADRID,"ALQUILER DICIEMBRE 2012 VIVIENDA SITA EN AVDA.ESPAÑA, 22 PTAL:6 3º B. REFERENCIA 92390101VI0077-0207."
2012-12-19,54.87,0,151,202,Q2840001H,INSTITUTO DE LA VIVIENDA DE MADRID,"ALQUILER DICIEMBRE 2012 PLAZA GARAJE SITA EN AVDA.ESPAÑA, 16 PTAL:ST PTA:12. REFERENCIA 92390101GA0125-0202."
2012-12-19,54.87,0,151,202,Q2840001H,INSTITUTO DE LA VIVIENDA DE MADRID,"ALQUILER DICIEMBRE 2012 PLAZA GARAJE SITA EN AVDA.ESPAÑA, 16 PTAL:ST PTA:12. REFERENCIA 92390101GA0126-0204."
2012-12-19,54.87,0,151,202,Q2840001H,INSTITUTO DE LA VIVIENDA DE MADRID,"ALQUILER DICIEMBRE 2012 PLAZA GARAJE SITA EN AVDA.ESPAÑA, 16 PTAL:ST PTA:63. REFERENCIA 92390101GA0063-0208."
2012-12-19,430.34,0,151,202,Q2840001H,INSTITUTO DE LA VIVIENDA DE MADRID,"ALQUILER DICIEMBRE 2012 VIVIENDA SITA EN C/LILÍ ÁLVAREZ, 21 PTAL:4 BAJO A. REFERENCIA 92360101VI0046-0075."
2012-12-19,430.34,0,151,202,Q2840001H,INSTITUTO DE LA VIVIENDA DE MADRID,"ALQUILER DICIEMBRE 2012 VIVIENDA SITA EN C/LILÍ ÁLVAREZ, 23 PTAL:3 BAJO A. REFERENCIA 92360101VI0034-0071."
2012-12-19,327.56,0,151,202,Q2840001H,INSTITUTO DE LA VIVIENDA DE MADRID,"ALQUILER DICIEMBRE 2012 VIVIENDA SITA EN C/LILÍ ÁLVAREZ, 23 PTAL:3 4º C. REFERENCIA 92360101VI0045-0073."
2012-12-18,51,0,151,212,H83672584,COMUNIDAD PROPIETARIOS DUQUE DE LERMA 9,"CUOTA DICIEMBRE 2012 COMUNIDAD PROPIETARIOS C/DUQUE DE LERMA, 9, 1º C."
2012-12-18,51,0,151,212,H83672584,COMUNIDAD PROPIETARIOS DUQUE DE LERMA 9,"CUOTA DICIEMBRE 2012 COMUNIDAD PROPIETARIOS C/DUQUE DE LERMA, 9, 3º C."
2012-12-18,51,0,151,212,H83672584,COMUNIDAD PROPIETARIOS DUQUE DE LERMA 9,"CUOTA DICIEMBRE 2012 COMUNIDAD PROPIETARIOS C/DUQUE DE LERMA, 9, 3º D."
2012-12-18,51,0,151,212,H83672584,COMUNIDAD PROPIETARIOS DUQUE DE LERMA 9,"CUOTA DICIEMBRE 2012 COMUNIDAD PROPIETARIOS C/DUQUE DE LERMA, 9, 5º D."
2012-12-18,60.95,0,151,212,H83672584,COMUNIDAD PROPIETARIOS DUQUE DE LERMA 9,"CONSUMO DE AGUA DEL 20/09/12 AL 20/11/12 VIVIENDA SITA EN C/DUQUE DE LERMA, 9, 1º C."
2012-12-18,40.25,0,151,212,H83672584,COMUNIDAD PROPIETARIOS DUQUE DE LERMA 9,"CONSUMO DE AGUA DEL 20/09/12 AL 20/11/12 VIVIENDA SITA EN C/DUQUE DE LERMA, 9, 3º C."
2012-12-18,50.15,0,151,212,H83672584,COMUNIDAD PROPIETARIOS DUQUE DE LERMA 9,"CONSUMO DE AGUA DEL 20/09/12 AL 20/11/12 VIVIENDA SITA EN C/DUQUE DE LERMA, 9, 3º D."
2012-12-18,41.15,0,151,212,H83672584,COMUNIDAD PROPIETARIOS DUQUE DE LERMA 9,"CONSUMO DE AGUA DEL 20/09/12 AL 20/11/12 VIVIENDA SITA EN C/DUQUE DE LERMA, 9, 5º D."
2012-12-28,127541.92,0,151,609,A28357093,VIRTON SA,CERTIFICACION  11 LIQUIDACION CIRCUNVALACION SUR ENTRE POLIGONO RESTON Y LA CONEXION NACIONAL IV.
2012-11-21,4393.52,0,151,210,B80356579,GABINO NICOLAS E HIJOS SL,COMPENSACIÓN IBI URBANA 2012 CON SUMINISTRO MATERIALES PARA OBRAS PAVIMENTACION EN PZA. CONSTITUCIÓN.
2012-12-19,112.5,0,151,212,H83679571,COMUNIDAD PROPIETARIOS OSA MAYOR 1,DERRAMA PARA LA REPARACIÓN DE LAS LLAVES DE PASO DE AGUA PRIVATIVAS.
2012-12-21,308.21,0,151,212,H83679571,COMUNIDAD PROPIETARIOS OSA MAYOR 1,"CUOTAS ENERO-DICIEMBRE 2012 COMUNIDAD PROPIETARIOS C/OSA MAYOR, 1 BAJO B, BAJO C, 1º A, 2º C, 2º D Y 5º C."
2012-07-06,150,0,151,212,H81739369,GARAJE PARQUE DE LAS ERAS,CUOTAS 3ER.TRIMESTRE 2012 COMUNIDAD PROPIETARIOS GARAJE PARQUE DE LAS ERAS PLAZAS 198 A 212.
2012-05-04,150,0,151,212,H81739369,GARAJE PARQUE DE LAS ERAS,DERRAMA IMPERMEABILIZACION PLAZAS DE 198 A 212
2012-09-28,128,0,151,212,H83672584,COMUNIDAD PROPIETARIOS DUQUE DE LERMA 9,APROBACIÓN DERRAMA EXTRAORDINARIA POR TRABAJOS DE PINTURA DE ZONAS DE COMUNES.
2012-12-30,63.65,0,151,22101,A86488087,CANAL DE ISABEL II GESTION SA,"CONSUMO SUMINISTRO AGUA CL APOLO, 22 LOCAL 2 2 IGLESIA ORTODOXA PERIODO 25-05-2012 AL 19-07-2012."
2012-12-30,87.88,0,151,22101,A86488087,CANAL DE ISABEL II GESTION SA,"SUMINISTRO DE AGUA EN C/GUARDIA CIVIL,1   RIEGOS. PERIODO  24-05-2011 AL 18-07-2012."
2012-12-30,271.78,0,151,22101,A86488087,CANAL DE ISABEL II GESTION SA,"SUMINISTRO DE AGUA EN C/GUARDIA CIVIL,1   RIEGOS. PERIODO  24-05-2011 AL 18-07-2012."
2012-12-30,16.21,0,151,22101,A86488087,CANAL DE ISABEL II GESTION SA,"SUMINISTRO DE AGUA EN CTRA. TORREJON A ESTACION,  RIEGOS. PERIODO  24-05-2011 AL 18-07-2012."
2012-12-30,36.71,0,151,22101,A86488087,CANAL DE ISABEL II GESTION SA,"SUMINISTRO DE AGUA EN GLORUETA DEL UNIVERSO, FUENTE. PERIODO  24-05-2011 AL 18-07-2012."
2012-12-30,30.84,0,151,22101,A86488087,CANAL DE ISABEL II GESTION SA,"SUMINISTRO DE AGUA EN GLORIETA SIRENAS, RIEGO. PERIODO  25-05-2011 AL 19-07-2012."
2012-12-30,44.67,0,151,22101,A86488087,CANAL DE ISABEL II GESTION SA,"SUMINISTRO DE AGUA EN CL TORREVIEJA, 20, RIEGO. PERIODO  24-05-2011 AL 18-07-2012."
2012-12-30,667.69,0,151,22101,A86488087,CANAL DE ISABEL II GESTION SA,"SUMINISTRO DE AGUA EN CL PRINCIPADO DE ASTURIAS, 21, RIEGOS. PERIODO  24-05-2011 AL 18-07-2012."
2012-12-30,385.93,0,151,22101,A86488087,CANAL DE ISABEL II GESTION SA,"SUMINISTRO DE AGUA EN CL CRONO, 5, FUENTES. PERIODO  25-05-2011 AL 19-07-2012."
2012-12-30,376.1,0,151,22101,A86488087,CANAL DE ISABEL II GESTION SA,"SUMINISTRO DE AGUA EN AV. MEDITERRANEO, 1 RIEGOS. PERIODO  24-05-2011 AL 18-07-2012."
2012-12-30,163.09,0,151,22101,A86488087,CANAL DE ISABEL II GESTION SA,"SUMINISTRO DE AGUA EN AV. MEDITERRANEO, 1 RIEGOS. PERIODO  24-05-2011 AL 18-07-2012."
2012-12-30,16.24,0,151,22101,A86488087,CANAL DE ISABEL II GESTION SA,"SUMINISTRO DE AGUA EN  CL JUPITER S/N, FUENTE PUBLICA PERIODO  25-05-2011 AL 19-07-2012."
2012-12-30,1005.11,0,151,22101,A86488087,CANAL DE ISABEL II GESTION SA,"SUMINISTRO DE AGUA EN  CL RIO MANZANARES, 35, FUENTE PERIODO  24-05-2011 AL 18-07-2012."
2012-12-30,1878.33,0,151,22101,A86488087,CANAL DE ISABEL II GESTION SA,"SUMINISTRO DE AGUA EN  CL MARTE, S/N  RIEGO PARQUE PERIODO  25-05-2011 AL 19-07-2012."
2012-12-30,267.9,0,151,22101,A86488087,CANAL DE ISABEL II GESTION SA,"SUMINISTRO DE AGUA EN  CL POSEIDON, S/N  RIEGOS PERIODO  24-05-2011 AL 18-07-2012."
2012-12-30,50.61,0,151,22101,A86488087,CANAL DE ISABEL II GESTION SA,"SUMINISTRO DE AGUA EN  CL POSEIDON, S/N  RIEGOS PERIODO  24-05-2011 AL 18-07-2012."
2012-12-30,19.22,0,151,22101,A86488087,CANAL DE ISABEL II GESTION SA,"SUMINISTRO DE AGUA EN  CL CRONO, S/N  RIEGOS PERIODO  25-05-2011 AL 19-07-2012."
2012-12-30,62.42,0,151,22101,A86488087,CANAL DE ISABEL II GESTION SA,"SUMINISTRO DE AGUA EN  CL CRONO, S/N POZO SAN PEDRO  RIEGOS/FUENTES PERIODO  25-05-2011 AL 19-07-2012."
2012-12-30,86.59,0,151,22101,A86488087,CANAL DE ISABEL II GESTION SA,"SUMINISTRO DE AGUA EN  AV HISPANOAMERICA, S/N RIEGOS PERIODO  24-05-2011 AL 18-07-012."
2012-12-30,25.17,0,151,22101,A86488087,CANAL DE ISABEL II GESTION SA,"SUMINISTRO DE AGUA EN  CL JUPITER, S/N  C/V CL AFRODITA, RIEGOS PERIODO  25-05-2011 AL 19-07-012."
2012-12-30,263.27,0,151,22101,A86488087,CANAL DE ISABEL II GESTION SA,"SUMINISTRO DE AGUA EN  CL COMUNIDAD DE MADRID, 6, RIEGOS PERIODO  24-05-2011 AL 18-07-012."
2012-12-30,2284.93,0,151,22101,A86488087,CANAL DE ISABEL II GESTION SA,"SUMINISTRO DE AGUA EN  GRTA. SIRENA, S/N, RIEGOS PERIODO  25-05-2011 AL 19-07-012."
2012-12-30,1564.18,0,151,22101,A86488087,CANAL DE ISABEL II GESTION SA,"SUMINISTRO DE AGUA EN  AV. ESPAÑA, S/N C/V CL MARIA CALLAS, RIEGOS PERIODO  24-05-2011 AL 18-07-012."
2012-12-30,53.76,0,151,22101,A86488087,CANAL DE ISABEL II GESTION SA,"SUMINISTRO DE AGUA EN  CL CUBA S/N, PARQUE , RIEGOS PERIODO  24-05-2011 AL 18-07-012."
2012-12-30,16.21,0,151,22101,A86488087,CANAL DE ISABEL II GESTION SA,"SUMINISTRO DE AGUA EN  CL VENEZUELA, 28, PARQUE , RIEGOS PERIODO  24-05-2011 AL 18-07-012."
2012-12-30,126.01,0,151,22101,A86488087,CANAL DE ISABEL II GESTION SA,"SUMINISTRO DE AGUA EN  CL PORTUGAR, 76, RIEGOS PERIODO  25-05-2011 AL 19-07-012."
2012-12-30,5448.9,0,151,22101,A86488087,CANAL DE ISABEL II GESTION SA,"SUMINISTRO DE AGUA EN  CL DTOR. CASTELO, S/N,C/V GUARDIA CIVIL RIEGOS PERIODO  24-05-2011 AL 18-07-012."
2012-12-30,51.62,0,151,22101,A86488087,CANAL DE ISABEL II GESTION SA,"SUMINISTRO DE AGUA EN  CL CRISTO DE LA SALUD S/N, FRENTE CL DALI RIEGOS PERIODO  24-05-2011 AL 18-07-012."
2012-12-30,590.12,0,151,22101,A86488087,CANAL DE ISABEL II GESTION SA,"SUMINISTRO DE AGUA EN  CL CRISTO DE LA SALUD S/N, FRENTE GREGORIO PRIETO, RIEGOS PERIODO  24-05-2011 AL 18-07-012."
2012-12-30,5135.31,0,151,22101,A86488087,CANAL DE ISABEL II GESTION SA,"SUMINISTRO DE AGUA EN  AV MAR MEDITERRAENO S/N C/V CL HOMERO, RIEGOS PERIODO  25-05-2011 AL 19-07-012."
2012-12-30,303.03,0,151,22101,A86488087,CANAL DE ISABEL II GESTION SA,"SUMINISTRO DE AGUA EN  PS DEL PRADO, S/N RECINTO FERIAL  RIEGOS PERIODO  24-05-2011 AL 18-07-012."
2012-12-30,2009.34,0,151,22101,A86488087,CANAL DE ISABEL II GESTION SA,"SUMINISTRO DE AGUA EN  CL TOLEDO, 71, RIEGOS PERIODO  24-05-2011 AL 18-07-012."
2012-12-30,3099.82,0,151,22101,A86488087,CANAL DE ISABEL II GESTION SA,"SUMINISTRO DE AGUA EN  CL  ARENALEJOS, S/N RIEGOS PERIODO  24-05-2011 AL 18-07-012."
2012-12-30,62.42,0,151,22101,A86488087,CANAL DE ISABEL II GESTION SA,"SUMINISTRO DE AGUA EN  CL  CHEQUIA, S/N  PARCELA 581 RIEGOS PERIODO  25-05-2011 AL 19-07-012."
2012-12-30,30.84,0,151,22101,A86488087,CANAL DE ISABEL II GESTION SA,"SUMINISTRO DE AGUA EN  CL  CHEQUIA, S/N  PARCELA 582 RIEGOS PERIODO  25-05-2011 AL 19-07-012."
2012-12-30,532.88,0,151,22101,A86488087,CANAL DE ISABEL II GESTION SA,"SUMINISTRO DE AGUA EN  CL  CHEQUIA, S/N  PARCELA 583 RIEGOS PERIODO  25-05-2011 AL 19-07-012."
2012-12-30,30.84,0,151,22101,A86488087,CANAL DE ISABEL II GESTION SA,"SUMINISTRO DE AGUA EN  CL  PORTUGAR, S/N C/V CL ESTONIA, RIEGOS PERIODO  25-05-2011 AL 19-07-012."
2012-12-30,16.21,0,151,22101,A86488087,CANAL DE ISABEL II GESTION SA,"SUMINISTRO DE AGUA EN  PS ESTACION, S/N  RIEGOS PERIODO  24-05-2011 AL 18-07-012."
2012-12-30,16.21,0,151,22101,A86488087,CANAL DE ISABEL II GESTION SA,"SUMINISTRO DE AGUA EN  PS ESTACION, S/N FRENTE PS. PRADO  RIEGOS PERIODO  24-05-2011 AL 18-07-012."
2012-12-30,41.68,0,151,22101,A86488087,CANAL DE ISABEL II GESTION SA,"SUMINISTRO DE AGUA EN CL VICENTE BLASCO IBAÑEZ, 1  RIEGOS PERIODO  24-05-2011 AL 18-07-012."
2012-12-30,46.67,0,151,22101,A86488087,CANAL DE ISABEL II GESTION SA,"SUMINISTRO DE AGUA EN CL VICENTE BLASCO IBAÑEZ, S/N  RIEGOS PERIODO  24-05-2011 AL 18-07-012."
2012-12-30,62.42,0,151,22101,A86488087,CANAL DE ISABEL II GESTION SA,"SUMINISTRO DE AGUA EN CL DELFOS, S/N  RIEGOS JARDIN PERIODO  25-05-2011 AL 19-07-012."
2012-12-30,66.39,0,151,22101,A86488087,CANAL DE ISABEL II GESTION SA,"SUMINISTRO DE AGUA EN CL DELFOS, S/N C/V ARISTOLES RIEGOS PERIODO  25-05-2011 AL 19-07-012."
2012-12-30,569.74,0,151,22101,A86488087,CANAL DE ISABEL II GESTION SA,SUMINISTRO DE AGUA EN  RONDA COMUNIDADES S/N  RIEGOS PERIODO  24-05-2011 AL 18-07-012.
2012-12-30,1640.4,0,151,22101,A86488087,CANAL DE ISABEL II GESTION SA,SUMINISTRO DE AGUA EN CL LILI ALVAREZ S/N RIEGOS PERIODO  24-05-2011 AL 18-07-012.
2012-12-30,279.97,0,151,22101,A86488087,CANAL DE ISABEL II GESTION SA,SUMINISTRO DE AGUA EN GTA. POLONIA S/N RIEGOS PERIODO  25-05-2011 AL 19-07-012.
2012-12-30,481.97,0,151,22101,A86488087,CANAL DE ISABEL II GESTION SA,SUMINISTRO DE AGUA EN GTA.DINAMARCA S/N RIEGOS PERIODO  25-05-2011 AL 19-07-012.
2012-12-30,18.21,0,151,22101,A86488087,CANAL DE ISABEL II GESTION SA,"CONSUMO SUMINISTRO AGUA CL TRABAJADORES DE COTTON S/N, CASETA PERIODO 24-05-2012 AL 18-07-2012."
2012-12-30,1783.75,0,151,22101,A86488087,CANAL DE ISABEL II GESTION SA,"CONSUMO SUMINISTRO AGUA CL ILLESCAS S/N, C/V CL VILLA RIEGOS PERIODO 24-05-2012 AL 18-07-2012."
2012-12-30,74.47,0,151,22101,A86488087,CANAL DE ISABEL II GESTION SA,"CONSUMO SUMINISTRO AGUA CL SANTIAGO RUSIÑOL S/N, C/V CL TIZIANO RIEGOS PERIODO 24-05-2012 AL 18-07-2012."
